city,timestamp,temperature,season
Sydney,2018-08-21,25.641083171655687,summer
Sydney,2018-08-22,23.84045070149135,summer
Sydney,2018-08-23,25.29409822120266,summer
Sydney,2018-08-24,19.843067515559067,summer
Sydney,2018-08-25,20.826233680585105,summer
Sydney,2018-08-26,21.810810550008775,summer
Sydney,2018-08-27,20.56852020557171,summer
Sydney,2018-08-28,21.585206927204364,summer
Sydney,2018-08-29,32.841211191260896,summer
Sydney,2018-08-30,25.457769112498564,summer
Sydney,2018-08-31,23.136929986801725,summer
Sydney,2018-09-01,20.210903781396194,autumn
Sydney,2018-09-02,18.77691713909838,autumn
Sydney,2018-09-03,11.83616585257627,autumn
Sydney,2018-09-04,20.241398747211278,autumn
Sydney,2018-09-05,15.047463315843412,autumn
Sydney,2018-09-06,23.42595083827367,autumn
Sydney,2018-09-07,24.53386937041941,autumn
Sydney,2018-09-08,22.627470068842108,autumn
Sydney,2018-09-09,15.035351852089175,autumn
Sydney,2018-09-10,20.05627041439549,autumn
Sydney,2018-09-11,21.328977233950063,autumn
Sydney,2018-09-12,19.084794327858624,autumn
Sydney,2018-09-13,21.61681185247481,autumn
Sydney,2018-09-14,21.54343693893161,autumn
Sydney,2018-09-15,19.66581610283377,autumn
Sydney,2018-09-16,21.53165830527357,autumn
Sydney,2018-09-17,13.111090453628929,autumn
Sydney,2018-09-18,21.00305817301645,autumn
Sydney,2018-09-19,22.14244933397032,autumn
Sydney,2018-09-20,29.792525494939774,autumn
Sydney,2018-09-21,17.454258016633716,autumn
Sydney,2018-09-22,21.734143526785857,autumn
Sydney,2018-09-23,19.055692734277578,autumn
Sydney,2018-09-24,20.979469556519422,autumn
Sydney,2018-09-25,16.571597407157014,autumn
Sydney,2018-09-26,29.306370713204068,autumn
Sydney,2018-09-27,19.062939599784038,autumn
Sydney,2018-09-28,18.195233274776715,autumn
Sydney,2018-09-29,21.933320622811795,autumn
Sydney,2018-09-30,19.68783710148751,autumn
Sydney,2018-10-01,16.146046946482613,autumn
Sydney,2018-10-02,21.552622395959254,autumn
Sydney,2018-10-03,13.262056037244324,autumn
Sydney,2018-10-04,23.579583914376492,autumn
Sydney,2018-10-05,17.49422826649572,autumn
Sydney,2018-10-06,21.52941242041624,autumn
Sydney,2018-10-07,18.03311990215241,autumn
Sydney,2018-10-08,24.193785263223923,autumn
Sydney,2018-10-09,24.58419016214958,autumn
Sydney,2018-10-10,19.582139391095303,autumn
Sydney,2018-10-11,22.265513036887192,autumn
Sydney,2018-10-12,26.922905247892565,autumn
Sydney,2018-10-13,6.324503124932532,autumn
Sydney,2018-10-14,22.95799202146226,autumn
Sydney,2018-10-15,17.14053891785531,autumn
Sydney,2018-10-16,20.25340051730292,autumn
Sydney,2018-10-17,19.512918508865816,autumn
Sydney,2018-10-18,19.38839286742477,autumn
Sydney,2018-10-19,23.484557023430497,autumn
Sydney,2018-10-20,15.278665382548759,autumn
Sydney,2018-10-21,19.375514867279115,autumn
Sydney,2018-10-22,14.630512242201547,autumn
Sydney,2018-10-23,26.520657069921803,autumn
Sydney,2018-10-24,17.721031916170602,autumn
Sydney,2018-10-25,16.793068617690466,autumn
Sydney,2018-10-26,22.566141661830017,autumn
Sydney,2018-10-27,19.68154897724924,autumn
Sydney,2018-10-28,23.938686142257964,autumn
Sydney,2018-10-29,17.208143694872444,autumn
Sydney,2018-10-30,19.96448314196918,autumn
Sydney,2018-10-31,21.50043939123117,autumn
Sydney,2018-11-01,18.976250330119953,autumn
Sydney,2018-11-02,19.396176843445225,autumn
Sydney,2018-11-03,21.698205945848166,autumn
Sydney,2018-11-04,24.8654564406462,autumn
Sydney,2018-11-05,18.850149472105947,autumn
Sydney,2018-11-06,14.591779424800244,autumn
Sydney,2018-11-07,27.498106859058453,autumn
Sydney,2018-11-08,20.5271610683539,autumn
Sydney,2018-11-09,18.827728769508152,autumn
Sydney,2018-11-10,18.60194792148955,autumn
Sydney,2018-11-11,18.604374309189815,autumn
Sydney,2018-11-12,19.021226205147997,autumn
Sydney,2018-11-13,15.929698139872002,autumn
Sydney,2018-11-14,24.408258386851923,autumn
Sydney,2018-11-15,9.416041491035427,autumn
Sydney,2018-11-16,21.834100207702456,autumn
Sydney,2018-11-17,15.913869259701006,autumn
Sydney,2018-11-18,12.892229728359007,autumn
Sydney,2018-11-19,19.69056600666915,autumn
Sydney,2018-11-20,12.791805244569275,autumn
Sydney,2018-11-21,12.622995283870381,autumn
Sydney,2018-11-22,32.052171896289366,autumn
Sydney,2018-11-23,17.620515617643623,autumn
Sydney,2018-11-24,20.76924109149769,autumn
Sydney,2018-11-25,23.974538215183575,autumn
Sydney,2018-11-26,23.61666360249255,autumn
Sydney,2018-11-27,25.16809750303839,autumn
Sydney,2018-11-28,16.57800590463402,autumn
Sydney,2018-11-29,13.994198288171154,autumn
Sydney,2018-11-30,30.636626076475434,autumn
Sydney,2018-12-01,12.555292784004841,winter
Sydney,2018-12-02,7.334563998568488,winter
Sydney,2018-12-03,13.46454818985387,winter
Sydney,2018-12-04,12.43044533422807,winter
Sydney,2018-12-05,12.093524545226856,winter
Sydney,2018-12-06,15.543432275844399,winter
Sydney,2018-12-07,7.269871725812766,winter
Sydney,2018-12-08,16.62668740265745,winter
Sydney,2018-12-09,15.614015570502056,winter
Sydney,2018-12-10,2.1174406172503026,winter
Sydney,2018-12-11,10.747444912192941,winter
Sydney,2018-12-12,7.451721786701036,winter
Sydney,2018-12-13,21.50614292185802,winter
Sydney,2018-12-14,13.36525416598398,winter
Sydney,2018-12-15,8.445943049713717,winter
Sydney,2018-12-16,20.28339316966366,winter
Sydney,2018-12-17,10.62685748136804,winter
Sydney,2018-12-18,9.74676918118662,winter
Sydney,2018-12-19,14.271934477944052,winter
Sydney,2018-12-20,5.572473778725655,winter
Sydney,2018-12-21,8.662112273961176,winter
Sydney,2018-12-22,12.903606552100117,winter
Sydney,2018-12-23,11.979753742490935,winter
Sydney,2018-12-24,11.105416380439838,winter
Sydney,2018-12-25,12.4968495003545,winter
Sydney,2018-12-26,9.592096759668774,winter
Sydney,2018-12-27,7.124930738541958,winter
Sydney,2018-12-28,11.023119639396334,winter
Sydney,2018-12-29,17.50553143213854,winter
Sydney,2018-12-30,15.016400728424005,winter
Sydney,2018-12-31,13.968657483388045,winter
Sydney,2019-01-01,4.361398367726,winter
Sydney,2019-01-02,14.415532876174074,winter
Sydney,2019-01-03,13.544023616992291,winter
Sydney,2019-01-04,13.778219783052936,winter
Sydney,2019-01-05,10.550751610141054,winter
Sydney,2019-01-06,10.491125512482768,winter
Sydney,2019-01-07,4.4080312488354005,winter
Sydney,2019-01-08,15.730921642925578,winter
Sydney,2019-01-09,14.03525374752804,winter
Sydney,2019-01-10,13.040843077904894,winter
Sydney,2019-01-11,20.09437020874501,winter
Sydney,2019-01-12,14.046272604906116,winter
Sydney,2019-01-13,10.030088776309443,winter
Sydney,2019-01-14,13.805998246593116,winter
Sydney,2019-01-15,16.54476126517558,winter
Sydney,2019-01-16,0.32924516043501484,winter
Sydney,2019-01-17,24.2105382723513,winter
Sydney,2019-01-18,14.397031593542613,winter
Sydney,2019-01-19,10.515480341817074,winter
Sydney,2019-01-20,8.100453618259714,winter
Sydney,2019-01-21,11.268442970739525,winter
Sydney,2019-01-22,6.148835934088028,winter
Sydney,2019-01-23,-3.114267612521486,winter
Sydney,2019-01-24,11.984478152282865,winter
Sydney,2019-01-25,13.943623326880253,winter
Sydney,2019-01-26,15.902095254064974,winter
Sydney,2019-01-27,6.240455124988919,winter
Sydney,2019-01-28,10.51915243969588,winter
Sydney,2019-01-29,5.439155268397079,winter
Sydney,2019-01-30,12.422651421488982,winter
Sydney,2019-01-31,11.661228165363013,winter
Sydney,2019-02-01,12.60284824894056,winter
Sydney,2019-02-02,14.371961740741519,winter
Sydney,2019-02-03,13.509517836850605,winter
Sydney,2019-02-04,1.2662143986414076,winter
Sydney,2019-02-05,16.854218851026427,winter
Sydney,2019-02-06,9.481788924262789,winter
Sydney,2019-02-07,5.4528771462287615,winter
Sydney,2019-02-08,14.058415602678297,winter
Sydney,2019-02-09,13.294585558113015,winter
Sydney,2019-02-10,12.66315019983952,winter
Sydney,2019-02-11,15.94304223432191,winter
Sydney,2019-02-12,9.6028499248953,winter
Sydney,2019-02-13,12.65647830163484,winter
Sydney,2019-02-14,4.736493729243196,winter
Sydney,2019-02-15,3.365847330053187,winter
Sydney,2019-02-16,7.871319792500083,winter
Sydney,2019-02-17,3.4306637275718685,winter
Sydney,2019-02-18,23.165708333577314,winter
Sydney,2019-02-19,5.570522563881058,winter
Sydney,2019-02-20,6.6994007592812,winter
Sydney,2019-02-21,23.794910717091952,winter
Sydney,2019-02-22,14.64800321457846,winter
Sydney,2019-02-23,7.328095848710889,winter
Sydney,2019-02-24,7.027737047269771,winter
Sydney,2019-02-25,4.58075470358294,winter
Sydney,2019-02-26,7.965710212606518,winter
Sydney,2019-02-27,15.877106999962166,winter
Sydney,2019-02-28,20.726439619776095,winter
Sydney,2019-03-01,23.024657984527536,spring
Sydney,2019-03-02,13.097044465963691,spring
Sydney,2019-03-03,18.507342817402705,spring
Sydney,2019-03-04,22.866680828627644,spring
Sydney,2019-03-05,21.7966470799494,spring
Sydney,2019-03-06,17.759252681928547,spring
Sydney,2019-03-07,22.53787801329363,spring
Sydney,2019-03-08,25.363021192318406,spring
Sydney,2019-03-09,6.861844281941881,spring
Sydney,2019-03-10,14.45881555387889,spring
Sydney,2019-03-11,14.325695777169063,spring
Sydney,2019-03-12,8.904700483090343,spring
Sydney,2019-03-13,20.922391434235298,spring
Sydney,2019-03-14,24.07587041663418,spring
Sydney,2019-03-15,13.371550890564214,spring
Sydney,2019-03-16,19.950482654126056,spring
Sydney,2019-03-17,12.818274205629116,spring
Sydney,2019-03-18,13.695112550592462,spring
Sydney,2019-03-19,24.635182530940323,spring
Sydney,2019-03-20,25.698838049703806,spring
Sydney,2019-03-21,17.577989833801897,spring
Sydney,2019-03-22,14.91370796223869,spring
Sydney,2019-03-23,19.30945909483255,spring
Sydney,2019-03-24,18.998722592361514,spring
Sydney,2019-03-25,8.622064893280923,spring
Sydney,2019-03-26,5.359465996522909,spring
Sydney,2019-03-27,20.339765997417754,spring
Sydney,2019-03-28,6.914024054183345,spring
Sydney,2019-03-29,10.541630387111542,spring
Sydney,2019-03-30,16.603046425562813,spring
Sydney,2019-03-31,8.576837566695604,spring
Sydney,2019-04-01,9.048307830548229,spring
Sydney,2019-04-02,16.498837341272598,spring
Sydney,2019-04-03,17.89048503491789,spring
Sydney,2019-04-04,12.09506554581382,spring
Sydney,2019-04-05,19.703459365678285,spring
Sydney,2019-04-06,20.048406991894083,spring
Sydney,2019-04-07,23.134811689785664,spring
Sydney,2019-04-08,21.230923350473468,spring
Sydney,2019-04-09,0.657600060379707,spring
Sydney,2019-04-10,22.054022950871953,spring
Sydney,2019-04-11,18.270513115155275,spring
Sydney,2019-04-12,10.573721656310791,spring
Sydney,2019-04-13,22.400438378358885,spring
Sydney,2019-04-14,9.534371470973824,spring
Sydney,2019-04-15,12.613382177706814,spring
Sydney,2019-04-16,18.573951665934423,spring
Sydney,2019-04-17,23.028554670748957,spring
Sydney,2019-04-18,11.69597530349274,spring
Sydney,2019-04-19,13.9225049843959,spring
Sydney,2019-04-20,15.045669163840206,spring
Sydney,2019-04-21,18.881025642118928,spring
Sydney,2019-04-22,17.824480667957154,spring
Sydney,2019-04-23,7.793282339121337,spring
Sydney,2019-04-24,13.435375586946266,spring
Sydney,2019-04-25,27.91991027363133,spring
Sydney,2019-04-26,15.126182621431735,spring
Sydney,2019-04-27,22.69524281218533,spring
Sydney,2019-04-28,25.546659209560403,spring
Sydney,2019-04-29,17.102916395614145,spring
Sydney,2019-04-30,17.62617942160339,spring
Sydney,2019-05-01,21.516725829234264,spring
Sydney,2019-05-02,25.43680996223823,spring
Sydney,2019-05-03,12.565909743684761,spring
Sydney,2019-05-04,18.126605589963997,spring
Sydney,2019-05-05,16.121283657987654,spring
Sydney,2019-05-06,25.745100872465294,spring
Sydney,2019-05-07,17.852032694037884,spring
Sydney,2019-05-08,25.383070782674732,spring
Sydney,2019-05-09,8.22622310619947,spring
Sydney,2019-05-10,14.200426459902117,spring
Sydney,2019-05-11,15.270971317618836,spring
Sydney,2019-05-12,14.578358815668555,spring
Sydney,2019-05-13,19.841082383100975,spring
Sydney,2019-05-14,21.090202959967378,spring
Sydney,2019-05-15,19.378095318891138,spring
Sydney,2019-05-16,23.625347870736558,spring
Sydney,2019-05-17,30.16442793708731,spring
Sydney,2019-05-18,13.608446682735709,spring
Sydney,2019-05-19,18.921853639927818,spring
Sydney,2019-05-20,16.274077649871586,spring
Sydney,2019-05-21,26.528730917148586,spring
Sydney,2019-05-22,10.939457025052882,spring
Sydney,2019-05-23,25.60719683812345,spring
Sydney,2019-05-24,14.92014790859725,spring
Sydney,2019-05-25,15.538448662377721,spring
Sydney,2019-05-26,29.176542641591233,spring
Sydney,2019-05-27,23.124715675142152,spring
Sydney,2019-05-28,11.84732052753543,spring
Sydney,2019-05-29,10.38593547865027,spring
Sydney,2019-05-30,20.97682282541495,spring
Sydney,2019-05-31,16.27496185482322,spring
Sydney,2019-06-01,24.874084527278917,summer
Sydney,2019-06-02,24.176992378783734,summer
Sydney,2019-06-03,22.840977026792352,summer
Sydney,2019-06-04,26.04741326844094,summer
Sydney,2019-06-05,30.784622266960817,summer
Sydney,2019-06-06,29.705189014407246,summer
Sydney,2019-06-07,22.133248171547955,summer
Sydney,2019-06-08,20.98779035826688,summer
Sydney,2019-06-09,27.55405067923684,summer
Sydney,2019-06-10,25.94268949651448,summer
Sydney,2019-06-11,21.380344529786726,summer
Sydney,2019-06-12,24.24273900609834,summer
Sydney,2019-06-13,19.778485851056573,summer
Sydney,2019-06-14,12.315216625665133,summer
Sydney,2019-06-15,17.735653568471367,summer
Sydney,2019-06-16,18.17206367986731,summer
Sydney,2019-06-17,26.685415581654294,summer
Sydney,2019-06-18,24.90881591660365,summer
Sydney,2019-06-19,33.274946144487544,summer
Sydney,2019-06-20,21.745651981487768,summer
Sydney,2019-06-21,25.382622415165915,summer
Sydney,2019-06-22,25.33732942280037,summer
Sydney,2019-06-23,18.700227968189637,summer
Sydney,2019-06-24,20.51916272421961,summer
Sydney,2019-06-25,23.391145137133588,summer
Sydney,2019-06-26,29.633285078371806,summer
Sydney,2019-06-27,33.20001205937548,summer
Sydney,2019-06-28,16.465954007771938,summer
Sydney,2019-06-29,31.814168326638203,summer
Sydney,2019-06-30,22.974548770308598,summer
Sydney,2019-07-01,25.787534602882896,summer
Sydney,2019-07-02,20.628850392413053,summer
Sydney,2019-07-03,27.635262060432208,summer
Sydney,2019-07-04,19.527752516154077,summer
Sydney,2019-07-05,36.26613970174318,summer
Sydney,2019-07-06,19.516890794325334,summer
Sydney,2019-07-07,17.231722063203314,summer
Sydney,2019-07-08,19.296514340271177,summer
Sydney,2019-07-09,23.632039918495245,summer
Sydney,2019-07-10,25.813577112192366,summer
Sydney,2019-07-11,30.947514213580646,summer
Sydney,2019-07-12,28.316516553659334,summer
Sydney,2019-07-13,34.55641988732359,summer
Sydney,2019-07-14,27.23948910612753,summer
Sydney,2019-07-15,28.15027920949399,summer
Sydney,2019-07-16,26.89510187247531,summer
Sydney,2019-07-17,23.71382620129842,summer
Sydney,2019-07-18,30.562985209146774,summer
Sydney,2019-07-19,19.837504539641344,summer
Sydney,2019-07-20,28.593605536275305,summer
Sydney,2019-07-21,25.032663570562775,summer
Sydney,2019-07-22,30.9980217103885,summer
Sydney,2019-07-23,30.110778144926037,summer
Sydney,2019-07-24,27.540953823287357,summer
Sydney,2019-07-25,20.79897502336214,summer
Sydney,2019-07-26,19.20229683795257,summer
Sydney,2019-07-27,21.87615453507538,summer
Sydney,2019-07-28,17.352034265069662,summer
Sydney,2019-07-29,22.914631542965104,summer
Sydney,2019-07-30,25.321334996120157,summer
Sydney,2019-07-31,20.306157550460266,summer
Sydney,2019-08-01,34.83107935459715,summer
Sydney,2019-08-02,23.07148031758375,summer
Sydney,2019-08-03,20.388757108809287,summer
Sydney,2019-08-04,22.03471662866124,summer
Sydney,2019-08-05,18.363472857381584,summer
Sydney,2019-08-06,27.722248807747334,summer
Sydney,2019-08-07,26.567613295184067,summer
Sydney,2019-08-08,31.507108834012037,summer
Sydney,2019-08-09,21.727984554816853,summer
Sydney,2019-08-10,21.11712542984363,summer
Sydney,2019-08-11,22.854023357563406,summer
Sydney,2019-08-12,24.268868156747605,summer
Sydney,2019-08-13,25.063506323594073,summer
Sydney,2019-08-14,27.598480898938856,summer
Sydney,2019-08-15,16.793272068141412,summer
Sydney,2019-08-16,25.898011208479225,summer
Sydney,2019-08-17,23.689379410775,summer
Sydney,2019-08-18,22.357978800866867,summer
Sydney,2019-08-19,25.600761779945238,summer
Sydney,2019-08-20,25.996284191328705,summer
Sydney,2019-08-21,25.455632487341294,summer
Sydney,2019-08-22,16.519656750615233,summer
Sydney,2019-08-23,25.083965331593056,summer
Sydney,2019-08-24,26.503323857632097,summer
Sydney,2019-08-25,24.20774410445306,summer
Sydney,2019-08-26,24.51445101156741,summer
Sydney,2019-08-27,26.766440801745514,summer
Sydney,2019-08-28,19.397930783323588,summer
Sydney,2019-08-29,30.58072298619723,summer
Sydney,2019-08-30,20.846378040699697,summer
Sydney,2019-08-31,24.070460828064054,summer
Sydney,2019-09-01,18.39352713951471,autumn
Sydney,2019-09-02,25.35986229398108,autumn
Sydney,2019-09-03,19.233609886298936,autumn
Sydney,2019-09-04,17.967490554626032,autumn
Sydney,2019-09-05,17.90302936732297,autumn
Sydney,2019-09-06,17.29106363336943,autumn
Sydney,2019-09-07,23.15705313783192,autumn
Sydney,2019-09-08,21.939557465901913,autumn
Sydney,2019-09-09,14.693612206112034,autumn
Sydney,2019-09-10,14.607102828975314,autumn
Sydney,2019-09-11,20.69415581758822,autumn
Sydney,2019-09-12,22.954852277874455,autumn
Sydney,2019-09-13,11.098905154894487,autumn
Sydney,2019-09-14,15.30689994005523,autumn
Sydney,2019-09-15,18.466689374774234,autumn
Sydney,2019-09-16,20.80144028273727,autumn
Sydney,2019-09-17,20.360898684243065,autumn
Sydney,2019-09-18,17.698254526352574,autumn
Sydney,2019-09-19,27.899624629531726,autumn
Sydney,2019-09-20,7.758971030057239,autumn
Sydney,2019-09-21,12.056695827224477,autumn
Sydney,2019-09-22,22.25561489817635,autumn
Sydney,2019-09-23,18.046572108064844,autumn
Sydney,2019-09-24,19.282492905257104,autumn
Sydney,2019-09-25,16.59434392018428,autumn
Sydney,2019-09-26,27.423473958171765,autumn
Sydney,2019-09-27,22.667133468658445,autumn
Sydney,2019-09-28,27.788442345005038,autumn
Sydney,2019-09-29,15.561235059105623,autumn
Sydney,2019-09-30,26.79825050853324,autumn
Sydney,2019-10-01,11.020786408393535,autumn
Sydney,2019-10-02,20.487504378518445,autumn
Sydney,2019-10-03,20.923168221009135,autumn
Sydney,2019-10-04,21.104520253297228,autumn
Sydney,2019-10-05,22.79296520833868,autumn
Sydney,2019-10-06,20.079368753076615,autumn
Sydney,2019-10-07,17.304426970522066,autumn
Sydney,2019-10-08,23.491695561651838,autumn
Sydney,2019-10-09,12.627577704756435,autumn
Sydney,2019-10-10,20.246439747132264,autumn
Sydney,2019-10-11,23.556370370907633,autumn
Sydney,2019-10-12,26.498374055110745,autumn
Sydney,2019-10-13,8.953659691299634,autumn
Sydney,2019-10-14,14.216630584008117,autumn
Sydney,2019-10-15,19.84358030007667,autumn
Sydney,2019-10-16,23.338600167070386,autumn
Sydney,2019-10-17,19.993178035268237,autumn
Sydney,2019-10-18,26.442995067110317,autumn
Sydney,2019-10-19,29.469528811958142,autumn
Sydney,2019-10-20,21.826889289706777,autumn
Sydney,2019-10-21,17.419754352087338,autumn
Sydney,2019-10-22,23.237248716903665,autumn
Sydney,2019-10-23,32.72378080560857,autumn
Sydney,2019-10-24,17.87496631098888,autumn
Sydney,2019-10-25,23.607429910187932,autumn
Sydney,2019-10-26,11.828512536971814,autumn
Sydney,2019-10-27,17.604560685514638,autumn
Sydney,2019-10-28,23.50699800237325,autumn
Sydney,2019-10-29,19.67090011421548,autumn
Sydney,2019-10-30,20.284120651912332,autumn
Sydney,2019-10-31,20.662814189151916,autumn
Sydney,2019-11-01,9.543971553153758,autumn
Sydney,2019-11-02,19.71164366308351,autumn
Sydney,2019-11-03,18.663571892426845,autumn
Sydney,2019-11-04,18.22316788825848,autumn
Sydney,2019-11-05,21.70641412687553,autumn
Sydney,2019-11-06,21.11226195910547,autumn
Sydney,2019-11-07,21.054628354669166,autumn
Sydney,2019-11-08,24.424009890409195,autumn
Sydney,2019-11-09,21.68332910935877,autumn
Sydney,2019-11-10,21.648120927818578,autumn
Sydney,2019-11-11,16.73070476737718,autumn
Sydney,2019-11-12,14.735804598482126,autumn
Sydney,2019-11-13,25.94643408611674,autumn
Sydney,2019-11-14,17.447398944394774,autumn
Sydney,2019-11-15,20.838012987835974,autumn
Sydney,2019-11-16,21.08221038086568,autumn
Sydney,2019-11-17,21.29105926027597,autumn
Sydney,2019-11-18,23.747845433787194,autumn
Sydney,2019-11-19,19.307928527769455,autumn
Sydney,2019-11-20,15.232945796431174,autumn
Sydney,2019-11-21,12.356177656873244,autumn
Sydney,2019-11-22,25.6198122499676,autumn
Sydney,2019-11-23,23.394840847375246,autumn
Sydney,2019-11-24,17.90668203901016,autumn
Sydney,2019-11-25,24.739561371650474,autumn
Sydney,2019-11-26,25.323635987418434,autumn
Sydney,2019-11-27,30.518494198936104,autumn
Sydney,2019-11-28,19.917786192527572,autumn
Sydney,2019-11-29,22.168281995306952,autumn
Sydney,2019-11-30,22.677311944110272,autumn
Sydney,2019-12-01,6.007336411656855,winter
Sydney,2019-12-02,8.771840882245163,winter
Sydney,2019-12-03,13.872336160850601,winter
Sydney,2019-12-04,11.907939208630143,winter
Sydney,2019-12-05,3.4615398014566487,winter
Sydney,2019-12-06,10.446416749432272,winter
Sydney,2019-12-07,10.306260472222851,winter
Sydney,2019-12-08,15.687041073412942,winter
Sydney,2019-12-09,15.62729740150481,winter
Sydney,2019-12-10,8.222573630002357,winter
Sydney,2019-12-11,8.945579553170816,winter
Sydney,2019-12-12,25.1401487665186,winter
Sydney,2019-12-13,7.624233236492805,winter
Sydney,2019-12-14,17.209486220162443,winter
Sydney,2019-12-15,11.17023861039857,winter
Sydney,2019-12-16,14.592792812840614,winter
Sydney,2019-12-17,17.43026445913396,winter
Sydney,2019-12-18,10.016357513112247,winter
Sydney,2019-12-19,6.090761841345843,winter
Sydney,2019-12-20,2.1955807134708696,winter
Sydney,2019-12-21,17.081287979669415,winter
Sydney,2019-12-22,14.095171327708846,winter
Sydney,2019-12-23,20.659421399547348,winter
Sydney,2019-12-24,4.498209007979013,winter
Sydney,2019-12-25,11.54800372670958,winter
Sydney,2019-12-26,8.91037234174043,winter
Sydney,2019-12-27,7.987269048500906,winter
Sydney,2019-12-28,10.142062142449412,winter
Sydney,2019-12-29,5.475406844330871,winter
Berlin,2010-01-01,-2.714098646764826,winter
Berlin,2010-01-02,-4.772852037835776,winter
Berlin,2010-01-03,-12.03179078171648,winter
Berlin,2010-01-04,-1.3540999826262046,winter
Berlin,2010-01-05,-3.2677684833840366,winter
Berlin,2010-01-06,-0.3563523391777435,winter
Berlin,2010-01-07,-3.4262655364253156,winter
Berlin,2010-01-08,-2.8120075637403827,winter
Berlin,2010-01-09,5.360258611526452,winter
Berlin,2010-01-10,-5.398449296857119,winter
Berlin,2010-01-11,-6.003245024570799,winter
Berlin,2010-01-12,3.0176425921790178,winter
Berlin,2010-01-13,9.122721753178665,winter
Berlin,2010-01-14,10.124204445454886,winter
Berlin,2010-01-15,-4.9174359716425275,winter
Berlin,2010-01-16,-3.7537455984636425,winter
Berlin,2010-01-17,-2.5404684444621224,winter
Berlin,2010-01-18,-0.2513903394758775,winter
Berlin,2010-01-19,-0.7486703488850635,winter
Berlin,2010-01-20,-3.914868680271766,winter
Berlin,2010-01-21,5.273898629760783,winter
Berlin,2010-01-22,-10.450731786632016,winter
Berlin,2010-01-23,-2.247116799446035,winter
Berlin,2010-01-24,2.838758612086416,winter
Berlin,2010-01-25,5.985223646099216,winter
Berlin,2010-01-26,-11.11762107653133,winter
Berlin,2010-01-27,-1.2255254353212428,winter
Berlin,2010-01-28,-2.7241017857082763,winter
Berlin,2010-01-29,-1.9213064465438952,winter
Berlin,2010-01-30,2.014036253706945,winter
Berlin,2010-01-31,-2.1505523251323377,winter
Berlin,2010-02-01,-0.10227616962911525,winter
Berlin,2010-02-02,0.8238847396045877,winter
Berlin,2010-02-03,9.542148065986327,winter
Berlin,2010-02-04,5.952223056620985,winter
Berlin,2010-02-05,-6.107429626637938,winter
Berlin,2010-02-06,4.020182918885846,winter
Berlin,2010-02-07,0.8489587313623624,winter
Berlin,2010-02-08,-0.6218923920856363,winter
Berlin,2010-02-09,-9.955700618954943,winter
Berlin,2010-02-10,0.9513123745314355,winter
Berlin,2010-02-11,-3.553485264394795,winter
Berlin,2010-02-12,8.371664217207874,winter
Berlin,2010-02-13,7.640788982023661,winter
Berlin,2010-02-14,-9.018968457782613,winter
Berlin,2010-02-15,1.7960093433362732,winter
Berlin,2010-02-16,2.9992785643151025,winter
Berlin,2010-02-17,7.780444831475978,winter
Berlin,2010-02-18,14.179017568628458,winter
Berlin,2010-02-19,1.438180738120106,winter
Berlin,2010-02-20,3.3600699424059925,winter
Berlin,2010-02-21,8.476837406366245,winter
Berlin,2010-02-22,-2.7922554778420623,winter
Berlin,2010-02-23,-3.4170418316474374,winter
Berlin,2010-02-24,2.4378364915555792,winter
Berlin,2010-02-25,0.9783705863079908,winter
Berlin,2010-02-26,-5.073877237442932,winter
Berlin,2010-02-27,-3.7596874192785625,winter
Berlin,2010-02-28,0.05825725952224439,winter
Berlin,2010-03-01,14.64657625829603,spring
Berlin,2010-03-02,10.131165051128608,spring
Berlin,2010-03-03,14.404342565822077,spring
Berlin,2010-03-04,16.018569340569073,spring
Berlin,2010-03-05,18.759947629848924,spring
Berlin,2010-03-06,10.851698165131292,spring
Berlin,2010-03-07,13.814983195023656,spring
Berlin,2010-03-08,7.178965652907381,spring
Berlin,2010-03-09,12.80294777411889,spring
Berlin,2010-03-10,8.51974031202735,spring
Berlin,2010-03-11,10.2017699116095,spring
Berlin,2010-03-12,11.951082457699677,spring
Berlin,2010-03-13,17.47221878017073,spring
Berlin,2010-03-14,12.462572562768354,spring
Berlin,2010-03-15,4.496104161218222,spring
Berlin,2010-03-16,20.641154864190106,spring
Berlin,2010-03-17,4.47398550765831,spring
Berlin,2010-03-18,3.55629906266742,spring
Berlin,2010-03-19,15.563940938050427,spring
Berlin,2010-03-20,13.406205532114559,spring
Berlin,2010-03-21,18.56797420750079,spring
Berlin,2010-03-22,12.995758079253454,spring
Berlin,2010-03-23,5.279199254736381,spring
Berlin,2010-03-24,0.6043060250791914,spring
Berlin,2010-03-25,15.905846709109657,spring
Berlin,2010-03-26,11.028044721932206,spring
Berlin,2010-03-27,14.294008955413664,spring
Berlin,2010-03-28,11.531207086199792,spring
Berlin,2010-03-29,5.495526815899359,spring
Berlin,2010-03-30,13.622440655934627,spring
Berlin,2010-03-31,8.988287355019715,spring
Berlin,2010-04-01,1.194131401478364,spring
Berlin,2010-04-02,19.84853701659729,spring
Berlin,2010-04-03,6.722271171111416,spring
Berlin,2010-04-04,7.851530189761668,spring
Berlin,2010-04-05,10.950940634927294,spring
Berlin,2010-04-06,16.006172043089038,spring
Berlin,2010-04-07,4.551985271837079,spring
Berlin,2010-04-08,14.623785407489017,spring
Berlin,2010-04-09,10.021318188089458,spring
Berlin,2010-04-10,14.144587677869168,spring
Berlin,2010-04-11,14.258625919923915,spring
